LABEL,TEXT,URL,EMAIL,PHONE
spam,ltd offr full body massage with herbal cream  aroma oil in child rooms by beautiful trained therpistgravity spa  habitare hotel dlf phase  ggn,No,No,No
spam,big offer   on blackberrys  wills flat  off on blazers wcoat shirts  trousers pm to pm today only at the republic nicholson road acantt,No,No,No
spam,only for you recharge with rc  and get local mobile calls  pmin for  days hurry special offer valid for  days,No,No,No
spam,now or never exciting offers limited stockbenefit upto rs in amaze city  jazzrd  th year warranty accessorycall cartec honda,No,No,No
spam,its perfect time to buy at roshans annual sale up to  off on lehengassarees gowns suits at  ring road lajpat nagar  ajmal khan road karolbagh,No,No,No
ham,Thanks honey. Have a great day.,No,No,No
spam,hi  freecharger  get rs cashback on recharge of rs use code rb promocode linked to afranoorainyahoocoin  valid once per usercreditdebit cardnet banking till th feb not valid for airtel users tc apply transact now frchinfc,No,No,No
spam,an offer specially for you at imperio restaurant in foodpanda get  cashback when you pay paytm and mobikwik use code   fp details,No,No,No
smishing,Get Aye by Davido FREE for 30 days. To get this tune  text 2 to 251 or text FREE to 251 for a list of more FREE tunes. FREE 30 days Activation for Non RBT users,No,No,No
ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",No,No,No
smishing,airtel has organized a service camp exclusively for you on may  may  at vile parle for queries on airtel services and products  please visit our store shop no  aalap co operative housing society ltd nehru road  vile parle east,No,No,No
smishing,"WELLSFARGO: Your Zelle pay of $1250 to Ray*****@gmail.com is on Hold, Visit https://wellsfargo-zellepayment.com to Confirm or Cancel",Yes,No,No
smishing,pantaloons flat offon a wide range of mens  women brands only    jan experience indias most trusted family apparel retail store in thrissurtc,No,No,No
spam,aircel extra talk time offer only for u  rc talk time in ma hurry offer valid only once,No,No,No
smishing,bhk   lac at central noida best price guaranty book home  chance to win a honda city lots of prizeassured gift call,No,No,No
spam,delhi development authority approved flats  delhi housing scheme nr airport  dwarka sec enrol ur application now ltd offer,No,No,No
smishing,Globe Great news You be one of our lucky subscriber who may be give the chance to win the new Iphone XX Pro Max only from Netflix Just reply here the X digit you receive to submit your entry Thank you for choose us,No,No,No
ham,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",No,No,No
smishing,Giffgaff Due to COVID XX and the recent telecommunication issue we be update our security and need to confirm your detail to avoid termination within XX hour Please visit http://giffgaff.account-validate.com,Yes,No,No
ham,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,No,No,No
spam,last  days of easyday cashback ticketshop for rs  get upto  off cashback ticketoffer till thjanredemption dateth jan onlyhurrytcapply,No,No,No
ham,Have you laid your airtel line to rest?,No,No,No
smishing,Tyme Bank USER SMS be a scam Please note that if you get an SMS with a X number TymeCode it be a scam We also would not send customer an SMS request them to click a link and put in their detail to redeem a SendMoney voucher Please do ignore block or delete the number and remember to not,No,No,No
spam,happy sunday sale hurry only till midnight get upto  off on grocery flat rs  extra  on mobikwik coupon  ss minorderrs wwwaskmegrocerycom,No,No,No
spam,save rs this weekend get flat  off  max rs  extra  mobikwik cashback  max rs on everything code save shop now bitlynwgfrs tc apply,No,No,No
spam,on this festive season bsnl offer special data pack recharge with rs  today and get popular tv channels  gb reliable data with  days validity,No,No,No
smishing,Your PayPal have be temporarily Limited You have 24H to confirm account information or your account will be lock http://paypal.co.uk.5mng.pw/m/,Yes,No,No
spam,special  offers  feb flat  off on gantnauticawillspepecolour plus n other brands upto  off onlybhagwandas  coparle pointlalgateghod dod,No,No,No
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,No,No,No
smishing,happy  anniversary shopping with fossil at shoppers stop  get rs  off when you buy a fossil watch in your anniversary month offer ends  apr tc apply,No,No,No
ham,"[Û_] anyway, many good evenings to u! s",No,No,No
smishing,You 've be in close contact with a person who have Omicron Please order a test Kit http://swab-test-kit.com,Yes,No,No
smishing,Your payment ld XXXXXXXXX of Rs 899.1 for Rachna be successful For query on your payment visit http://pmny.in/FI6L8HEhtoCj,Yes,No,No
smishing,hello ero video streaming pack is now active on your number  as requestedthis service is valid till  and a  days rental of rs will reflect in your next billto deactivate sms stop to or call toll free,No,No,No
spam,dear hdfc bank creditcard member  now get  discount max rs per monthon all movie tickets booked on the bookmyshow mobile appvalid till martcapply,No,No,No
spam,because we love you  get flat  off loreal makeup for  minutes on th feb  nykaa subscribe for exclusive access now httpgooglafivsj tc,No,No,No
smishing,Dear 90790869XX Your A C XXXXXXXX4598 Can Be credit with Rs.895000 Check Now n.nlm.in/1edyyv T C,No,No,Yes
spam,thursday treat from box flat  off on all supreme products only today on our appwebsite httpgetboxin valid on a min order of rs after discount max discount of rs not valid on drinks  desserts  rotis  rice  curries use code de,No,No,No
ham,"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m...",No,No,No
smishing,dear customer  idea gives you  mb g data  with validity of  days  absolutely free this is a special offer  just for you,No,No,No
spam,extra talktime offer recharge rs  get talktime of rs for  days or recharge with rs get talktime of rs days validityrecharge nowtcreliance,No,No,No
ham,K sure am in my relatives home. Sms me de. Pls:-),No,No,No
spam,Rs.6 cashback post successfully You receive Rs74 this month Rs631 in total Your cashback cycle end on XXXX-XX-XX,No,No,No
ham,I will be gentle princess! We will make sweet gentle love...,No,No,No
ham,Can you say what happen,No,No,No
ham,Hey i've booked the pilates and yoga lesson already... Haha,No,No,No
spam,"This New Year we aim to create an impactful future, letÂs get digital with Zong 4G as we celebrate 15 years of our legacy. Happy New Year",No,No,No
ham,I like cheap! But iÛ÷m happy to splash out on the wine if it makes you feel better..,No,No,No
ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,No,No,No
spam,Installments Pl n Offer In Spore 3K XXX x12 Mths 5K XXX x12 Mths 20K XXX x24 Mths 50K XXXX X36 Mths Whatsapp,No,No,No
smishing,reddy and reddy  selling has never been simpler sell your products on social media channels like fb  whatsapp  insta with just a tap with direct checkout links download app at httpkraftlykwxxj,No,No,No
smishing,Answer these questions on Nigeria and stand a chance to win up to N500 000.00 The capital city of Nigeria is? A.Ikeja B.Lagos C.Abuja.Text A B C to 35020.,No,No,Yes
smishing,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701851. Claim code K61. Valid 12hours only,No,No,Yes
spam,fitness band watch with organizer get  off  at rs only go httpgoogllnxdt askmebazaar,No,No,No
spam,get  off on solar car fan rs only go  httpgoogldqqwa extra  off on prepaid transaction only on askme bazaar,No,No,No
smishing,ship with XX min spend Shop now http://c-vale .com/TKQO OptOut SMS 'STOP to XXXXXXXXXX,Yes,No,No
spam,dear relianceone member last day today for reliancetrends flat off saleget rs coupon on shopping apparel worth rs cashback on sbi creditcardtc,No,No,No
spam,flash sale gb g  rs only recharge with g net pack at rs  get gb g data valid for  days offer available on erecharge mode only,No,No,No
smishing,expo offer no down paymnt  no emi till possession kalashbhk  pirangut visit us  sakal vastu expo april karvengr call  wwwkalashhomecom,No,No,No
smishing,wacom the global no pentablet  digitizer brand japanese tech battery free pen no battery no charging  touch sensitive tablet surface  call,No,No,No
ham,How much is torch in 9ja.,No,No,No
smishing,Get the latest breaking local & international news  text NEWS to 30327; for latest news & gossips on artistes & celebrities  text CELEB to 30327. N20 for 5days,No,No,No
ham,I think just yourself Û_Thanks and see you tomo,No,No,No
smishing,Dear Airtel user Your SIM Will Be close today Please Update Your SIM Call as XXXXXXXXXX We be Happy To Update You be as Old Customer Of Airtel Team Airtel,No,No,No
ham,"Actually , just do whatever, do find an excuse to be in tampa at some point before january though",No,No,No
spam,CENSUS There be miss information from your Census application Update your application please visit http://census.uk-ons.com to avoid a ÃÂ£ XXXX penalty,Yes,No,No
smishing,Scotiabank Alert SMS Your account be disable due to security maintenance Please secure your account below http://scotiabank.ca 119-09-23-mls-secure.com/ s,Yes,No,Yes
smishing,Sample of malicious SMS Hello DBS Bank Just Announced new Software that will probably make hundred of Singaporeans to become Millionaires Check If You Qualify http://,No,No,No
spam,Outfitters WHITE FRIDAY SALE at FLAT 30% OFF starts online on 18th Nov 6pm and IN-STORES on 19th Nov.Hurry before your favourites run out https://bit.ly/3DrcEzx,Yes,No,No
ham,So i'm doing a list of buyers.,No,No,No
spam,happy new year offer  sirf aaj rsmuft loc telenor min yani min din     rspmin std din     rsrs tt lifetime validity,No,No,No
smishing,Dear Customer Your Vodafone SIM KYC Has Been expire Today please call Customer care No XXXXXXXXXX Immediately your Vodafone SIM Will be close Within XX hour,No,No,No
smishing,gb g data  days validity for data balance  dial download latest songs free on wynk httpwynkinmumb data charges apply,No,No,No
spam,extra get  local mins on recharge of rc  valid for  days  extra mins will be credited in  hrs aircel offer for today tnc,No,No,No
smishing,dial  and get exciting offers  gbgd  std calls at pmin for days   free local seconds   days   std calls at pmin for days,No,No,No
ham,Haha okay... Today weekend leh...,No,No,No
ham,All will come alive.better correct any good looking figure there itself..,No,No,No
spam,hi urban dance center india has sent customized quotes for bollywood dance classes check them out on httpubcpinywzie or use our app for a better experience,No,No,No
spam,erecharge rsloc callspsec  dindial  offer till  febdownload latest my vodafone appclick  wwwvodafoneinmvvf,No,No,No
smishing,Dear Customer Your A RTEL S.I.M e.KYC Has Been Expired Please Call Customer care No XXXXXXXXXX Immediately Your S.I.M will be Deactivated Thanku XX Hr,No,No,No
spam,hurry last few days left for cantabil end of season sale get flat  off on all garments visit your nearest outlet tc,No,No,No
spam,planning for holidays get minimum  off on domestic hotels  tnc apply use code htlspecial book now on makemytrip app mdealcotmjuwotuyndq,No,No,No
ham,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,No,No,No
ham,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?\""ham""",No,No,No
smishing,HMRC Overpaid tax assessment be due by 25th June Apply for your tax return early to avoid the rush secure.gov-refunduktax.org,No,No,No
spam,prepaid g data offer  mrp  with gb benefit of g data with  days validity enjoy browsingdial  to activate,No,No,No
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,No,No,No
spam,world of titan wishes you happy vishuget uptooff on nebulak gold watchesfree giftslatest collection in store nowpattommgroad,No,No,No
ham,Mm umma ask vava also to come tell him can play later together,No,No,No
